owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,duration,n_claims,claim_cost,claim_frequency
33,1,3,3,9,0.720548,0,0,0.0
33,1,3,3,9,0.249315,0,0,0.0
33,1,3,3,9,0.936986,0,0,0.0
33,1,3,3,10,0.49863,0,0,0.0
33,1,3,3,13,0.482192,0,0,0.0
33,1,3,3,13,1.0,0,0,0.0
33,1,3,3,13,0.926027,0,0,0.0
33,1,3,3,14,0.852055,0,0,0.0
33,1,3,3,15,1.268493,0,0,0.0
33,1,3,3,15,1.030137,0,0,0.0
33,1,3,3,15,0.49863,0,0,0.0
33,1,3,3,15,0.336986,0,0,0.0
33,1,3,3,15,1.775342,0,0,0.0
33,1,3,3,16,0.49589,0,0,0.0
33,1,3,3,16,0.405479,0,0,0.0
33,1,3,3,16,1.134247,0,0,0.0
33,1,3,3,17,1.0,0,0,0.0
33,1,3,3,17,0.49589,0,0,0.0
33,1,3,3,18,0.345205,0,0,0.0
33,1,3,3,19,1.0,0,0,0.0
33,1,3,3,19,0.983562,0,0,0.0
33,1,3,3,20,1.0,0,0,0.0
33,1,3,3,21,1.542466,0,0,0.0
33,1,3,3,23,1.0,0,0,0.0
33,1,3,3,26,1.0,0,0,0.0
33,1,3,3,27,0.435616,0,0,0.0
33,1,3,4,1,0.953425,0,0,0.0
33,1,3,4,2,0.331507,0,0,0.0
33,1,3,4,2,0.49589,0,0,0.0
33,1,3,4,3,2.0,0,0,0.0
33,1,3,4,4,0.49863,0,0,0.0
33,1,3,4,12,0.49589,0,0,0.0
33,1,3,4,13,0.369863,0,0,0.0
33,1,3,4,14,0.443836,0,0,0.0
33,1,3,4,14,0.257534,0,0,0.0
33,1,3,4,14,0.49863,0,0,0.0
33,1,3,4,14,0.50137,0,0,0.0
33,1,3,4,15,0.947945,0,0,0.0
33,1,3,4,15,0.547945,0,0,0.0
33,1,3,4,15,0.482192,0,0,0.0
33,1,3,4,15,0.169863,0,0,0.0
33,1,3,4,15,0.958904,0,0,0.0
33,1,3,4,17,0.416438,0,0,0.0
33,1,3,4,17,0.19726,0,0,0.0
33,1,3,4,17,1.0,0,0,0.0
33,1,3,4,17,0.60274,0,0,0.0
33,1,3,4,18,0.441096,0,0,0.0
33,1,3,4,19,0.99726,0,0,0.0
33,1,3,4,21,1.449315,0,0,0.0
33,1,3,4,22,0.994521,0,0,0.0
33,1,3,5,0,0.446575,0,0,0.0
33,1,3,5,2,0.49863,0,0,0.0
33,1,3,5,2,1.0,0,0,0.0
33,1,3,5,3,0.942466,0,0,0.0
33,1,3,5,8,1.0,0,0,0.0
33,1,3,5,8,0.920548,0,0,0.0
33,1,3,5,10,0.290411,0,0,0.0
33,1,3,5,11,0.364384,0,0,0.0
33,1,3,5,11,1.0,0,0,0.0
33,1,3,5,13,0.038356,0,0,0.0
33,1,3,5,13,0.120548,0,0,0.0
33,1,3,5,14,1.0,0,0,0.0
33,1,3,5,14,2.89589,0,0,0.0
33,1,3,5,15,2.005479,0,0,0.0
33,1,3,5,15,0.482192,0,0,0.0
33,1,3,5,15,0.934247,0,0,0.0
33,1,3,5,15,0.383562,0,0,0.0
33,1,3,5,16,2.945205,0,0,0.0
33,1,3,5,16,0.947945,0,0,0.0
33,1,3,5,16,1.00274,0,0,0.0
33,1,3,5,17,1.0,0,0,0.0
33,1,3,5,17,0.336986,0,0,0.0
33,1,3,5,18,1.0,0,0,0.0
33,1,3,5,20,0.638356,0,0,0.0
33,1,3,5,20,0.534247,0,0,0.0
33,1,3,5,25,1.0,0,0,0.0
33,1,3,5,49,1.00274,0,0,0.0
33,1,3,6,2,0.219178,0,0,0.0
33,1,3,6,5,1.40274,0,0,0.0
33,1,3,6,7,1.00274,0,0,0.0
33,1,3,6,8,1.09863,1,9241,0.9102245523970763
33,1,3,6,9,4.424658,0,0,0.0
33,1,3,6,10,1.0,0,0,0.0
33,1,3,6,10,0.465753,0,0,0.0
33,1,3,6,10,0.873973,0,0,0.0
33,1,3,6,11,0.016438,0,0,0.0
33,1,3,6,11,0.243836,0,0,0.0
33,1,3,6,11,0.323288,0,0,0.0
33,1,3,6,11,1.550685,0,0,0.0
33,1,3,6,13,0.169863,0,0,0.0
33,1,3,6,14,1.0,0,0,0.0
33,1,3,6,14,1.490411,0,0,0.0
33,1,3,6,15,0.49589,0,0,0.0
33,1,3,6,15,1.0,0,0,0.0
33,1,3,6,16,1.0,0,0,0.0
33,1,3,6,16,0.89589,0,0,0.0
33,1,3,6,17,0.709589,0,0,0.0
33,1,3,7,2,0.391781,0,0,0.0
33,1,4,1,4,0.931507,0,0,0.0
33,1,4,1,4,0.073973,0,0,0.0
33,1,4,1,6,0.035616,0,0,0.0
33,1,4,1,7,0.978082,0,0,0.0
33,1,4,1,7,0.668493,0,0,0.0
33,1,4,1,8,0.249315,0,0,0.0
33,1,4,1,9,0.084932,0,0,0.0
33,1,4,1,11,0.252055,0,0,0.0
33,1,4,1,13,1.0,0,0,0.0
33,1,4,1,14,0.753425,0,0,0.0
33,1,4,1,15,0.164384,0,0,0.0
33,1,4,1,16,1.0,0,0,0.0
33,1,4,1,19,0.279452,0,0,0.0
33,1,4,1,20,0.487671,0,0,0.0
33,1,4,1,21,0.323288,0,0,0.0
33,1,4,1,21,0.150685,0,0,0.0
33,1,4,1,25,0.049315,0,0,0.0
33,1,4,1,27,0.230137,0,0,0.0
33,1,4,1,27,0.49863,0,0,0.0
33,1,4,1,28,0.479452,0,0,0.0
33,1,4,1,32,1.0,0,0,0.0
33,1,4,1,36,0.49863,0,0,0.0
33,1,4,1,37,0.408219,0,0,0.0
33,1,4,1,38,1.0,0,0,0.0
33,1,4,1,39,1.0,0,0,0.0
33,1,4,1,40,1.0,0,0,0.0
33,1,4,1,41,1.279452,0,0,0.0
33,1,4,1,41,0.564384,0,0,0.0
33,1,4,1,42,0.986301,0,0,0.0
33,1,4,1,43,0.539726,0,0,0.0
33,1,4,1,43,0.432877,0,0,0.0
33,1,4,1,43,1.0,0,0,0.0
33,1,4,1,45,1.0,0,0,0.0
33,1,4,1,47,0.49589,0,0,0.0
33,1,4,1,51,0.284932,0,0,0.0
33,1,4,1,52,0.49863,0,0,0.0
33,1,4,1,52,0.50137,0,0,0.0
33,1,4,1,56,0.747945,0,0,0.0
33,1,4,1,56,0.252055,0,0,0.0
33,1,4,1,57,0.50137,0,0,0.0
33,1,4,1,65,0.216438,0,0,0.0
33,1,4,2,0,0.446575,0,0,0.0
33,1,4,2,7,1.0,0,0,0.0
33,1,4,2,8,1.0,0,0,0.0
33,1,4,2,10,1.0,0,0,0.0
33,1,4,2,14,1.0,0,0,0.0
33,1,4,2,14,0.271233,0,0,0.0
33,1,4,2,15,0.49589,0,0,0.0
33,1,4,2,15,0.50411,0,0,0.0
33,1,4,2,15,0.964384,0,0,0.0
33,1,4,2,15,0.430137,0,0,0.0
33,1,4,2,17,0.994521,0,0,0.0
33,1,4,2,17,1.0,0,0,0.0
33,1,4,2,17,0.939726,0,0,0.0
33,1,4,2,39,0.038356,0,0,0.0
33,1,4,2,39,0.208219,0,0,0.0
33,1,4,2,43,0.386301,0,0,0.0
33,1,4,2,43,0.347945,0,0,0.0
33,1,4,3,0,0.216438,0,0,0.0
33,1,4,3,0,0.635616,0,0,0.0
33,1,4,3,1,0.958904,0,0,0.0
33,1,4,3,1,0.50411,0,0,0.0
33,1,4,3,1,1.909589,0,0,0.0
33,1,4,3,2,0.975342,0,0,0.0
33,1,4,3,2,0.408219,0,0,0.0
33,1,4,3,2,2.452055,0,0,0.0
33,1,4,3,3,0.915068,0,0,0.0
33,1,4,3,4,0.043836,0,0,0.0
33,1,4,3,4,1.0,0,0,0.0
33,1,4,3,4,3.438356,0,0,0.0
33,1,4,3,5,1.89863,0,0,0.0
33,1,4,3,5,0.723288,0,0,0.0
33,1,4,3,5,0.260274,0,0,0.0
33,1,4,3,6,0.249315,0,0,0.0
33,1,4,3,6,1.10137,0,0,0.0
33,1,4,3,7,1.0,0,0,0.0
33,1,4,3,7,2.49863,0,0,0.0
33,1,4,3,8,1.506849,0,0,0.0
33,1,4,3,9,1.0,0,0,0.0
33,1,4,3,9,0.186301,0,0,0.0
33,1,4,3,9,0.50137,0,0,0.0
33,1,4,3,9,2.630137,0,0,0.0
33,1,4,3,10,0.550685,0,0,0.0
33,1,4,3,10,1.0,0,0,0.0
33,1,4,3,11,0.331507,0,0,0.0
33,1,4,3,11,0.50137,0,0,0.0
33,1,4,3,13,1.336986,0,0,0.0
33,1,4,3,13,0.312329,0,0,0.0
33,1,4,3,13,1.449315,0,0,0.0
33,1,4,3,14,0.271233,0,0,0.0
33,1,4,3,14,0.476712,0,0,0.0
33,1,4,3,15,1.038356,0,0,0.0
33,1,4,3,15,0.416438,0,0,0.0
33,1,4,3,16,2.893151,0,0,0.0
33,1,4,3,16,1.0,0,0,0.0
33,1,4,3,16,0.969863,0,0,0.0
33,1,4,3,16,1.528767,0,0,0.0
33,1,4,3,17,0.657534,0,0,0.0
33,1,4,3,17,1.372603,0,0,0.0
33,1,4,3,17,1.0,0,0,0.0
33,1,4,3,17,0.079452,0,0,0.0
33,1,4,3,18,1.0,0,0,0.0
33,1,4,3,18,0.50137,0,0,0.0
33,1,4,3,18,0.490411,0,0,0.0
33,1,4,3,19,1.0,0,0,0.0
33,1,4,3,19,0.857534,0,0,0.0
33,1,4,3,20,1.383562,0,0,0.0
33,1,4,3,20,1.419178,0,0,0.0
33,1,4,3,20,0.547945,0,0,0.0
33,1,4,3,21,1.0,0,0,0.0
33,1,4,3,22,1.134247,0,0,0.0
33,1,4,3,22,0.723288,0,0,0.0
33,1,4,3,22,1.0,0,0,0.0
33,1,4,3,25,1.0,0,0,0.0
33,1,4,3,25,0.326027,0,0,0.0
33,1,4,3,25,0.452055,0,0,0.0
33,1,4,3,29,0.989041,0,0,0.0
33,1,4,3,30,0.2,0,0,0.0
33,1,4,3,30,0.8,0,0,0.0
33,1,4,3,35,1.0,0,0,0.0
33,1,4,3,36,0.986301,0,0,0.0
33,1,4,3,45,0.180822,0,0,0.0
33,1,4,3,49,0.189041,0,0,0.0
33,1,4,3,50,1.0,0,0,0.0
33,1,4,3,59,1.0,0,0,0.0
33,1,4,4,0,0.742466,0,0,0.0
33,1,4,4,1,0.252055,0,0,0.0
33,1,4,4,1,1.367123,0,0,0.0
33,1,4,4,2,2.041096,0,0,0.0
33,1,4,4,3,0.265753,0,0,0.0
33,1,4,4,3,2.942466,0,0,0.0
33,1,4,4,4,0.978082,0,0,0.0
33,1,4,4,4,2.717808,1,31701,0.367943578059966
33,1,4,4,5,0.564384,0,0,0.0
33,1,4,4,5,0.358904,0,0,0.0
33,1,4,4,5,0.150685,0,0,0.0
33,1,4,4,5,0.265753,0,0,0.0
33,1,4,4,5,0.252055,0,0,0.0
33,1,4,4,5,1.0,0,0,0.0
33,1,4,4,6,0.276712,0,0,0.0
33,1,4,4,7,0.928767,0,0,0.0
33,1,4,4,7,0.780822,0,0,0.0
33,1,4,4,7,0.961644,0,0,0.0
33,1,4,4,8,1.0,0,0,0.0
33,1,4,4,8,0.849315,0,0,0.0
33,1,4,4,9,0.50411,0,0,0.0
33,1,4,4,9,0.49863,0,0,0.0
33,1,4,4,10,1.0,0,0,0.0
33,1,4,4,11,0.49589,0,0,0.0
33,1,4,4,12,1.378082,0,0,0.0
33,1,4,4,12,1.0,0,0,0.0
33,1,4,4,12,0.986301,0,0,0.0
33,1,4,4,13,0.49589,0,0,0.0
33,1,4,4,13,0.345205,1,1815,2.896829420199592
33,1,4,4,13,1.054795,0,0,0.0
33,1,4,4,14,1.0,0,0,0.0
33,1,4,4,14,0.641096,0,0,0.0
33,1,4,4,14,0.326027,0,0,0.0
33,1,4,4,14,1.394521,0,0,0.0
33,1,4,4,15,1.243836,0,0,0.0
33,1,4,4,15,0.561644,0,0,0.0
33,1,4,4,15,1.0,0,0,0.0
33,1,4,4,15,0.484932,0,0,0.0
33,1,4,4,15,0.167123,0,0,0.0
33,1,4,4,16,1.0,0,0,0.0
33,1,4,4,16,1.167123,0,0,0.0
33,1,4,4,16,0.432877,0,0,0.0
33,1,4,4,16,0.454795,0,0,0.0
33,1,4,4,16,1.942466,0,0,0.0
33,1,4,4,17,1.0,0,0,0.0
33,1,4,4,17,0.49863,0,0,0.0
33,1,4,4,18,1.454795,0,0,0.0
33,1,4,4,18,1.0,0,0,0.0
33,1,4,4,19,1.512329,0,0,0.0
33,1,4,4,19,0.750685,0,0,0.0
33,1,4,4,19,0.742466,0,0,0.0
33,1,4,4,19,1.0,0,0,0.0
33,1,4,4,21,0.416438,0,0,0.0
33,1,4,4,22,0.928767,0,0,0.0
33,1,4,4,23,0.265753,0,0,0.0
33,1,4,4,24,1.336986,0,0,0.0
33,1,4,4,24,0.263014,0,0,0.0
33,1,4,4,24,1.830137,0,0,0.0
33,1,4,4,24,0.517808,0,0,0.0
33,1,4,4,25,1.0,0,0,0.0
33,1,4,4,25,0.983562,0,0,0.0
33,1,4,4,26,1.057534,0,0,0.0
33,1,4,4,26,1.0,0,0,0.0
33,1,4,4,26,0.49589,0,0,0.0
33,1,4,4,26,0.50137,0,0,0.0
33,1,4,4,27,0.964384,0,0,0.0
33,1,4,4,28,0.172603,0,0,0.0
33,1,4,4,29,0.49589,0,0,0.0
33,1,4,4,36,1.00274,0,0,0.0
33,1,4,4,37,0.394521,0,0,0.0
33,1,4,4,40,1.0,0,0,0.0
33,1,4,5,2,0.484932,0,0,0.0
33,1,4,5,2,0.49589,0,0,0.0
33,1,4,5,2,1.019178,0,0,0.0
33,1,4,5,3,0.227397,0,0,0.0
33,1,4,5,3,1.0,0,0,0.0
33,1,4,5,3,2.041096,0,0,0.0
33,1,4,5,5,1.432877,0,0,0.0
33,1,4,5,6,2.427397,0,0,0.0
33,1,4,5,7,0.186301,0,0,0.0
33,1,4,5,7,1.950685,0,0,0.0
33,1,4,5,8,0.569863,0,0,0.0
33,1,4,5,8,2.005479,0,0,0.0
33,1,4,5,9,0.49863,0,0,0.0
33,1,4,5,10,0.39726,0,0,0.0
33,1,4,5,10,1.063014,0,0,0.0
33,1,4,5,11,1.484932,0,0,0.0
33,1,4,5,12,0.438356,0,0,0.0
33,1,4,5,12,0.027397,0,0,0.0
33,1,4,5,12,0.49589,0,0,0.0
33,1,4,5,12,3.345205,0,0,0.0
33,1,4,5,13,0.90411,0,0,0.0
33,1,4,5,13,1.739726,0,0,0.0
33,1,4,5,14,2.731507,0,0,0.0
33,1,4,5,14,1.49863,0,0,0.0
33,1,4,5,14,0.230137,0,0,0.0
33,1,4,5,14,0.49589,0,0,0.0
33,1,4,5,14,5.99726,0,0,0.0
33,1,4,5,15,2.232877,0,0,0.0
33,1,4,5,15,0.610959,0,0,0.0
33,1,4,5,15,0.460274,0,0,0.0
33,1,4,5,15,1.0,0,0,0.0
33,1,4,5,16,0.49863,0,0,0.0
33,1,4,5,16,0.50137,0,0,0.0
33,1,4,5,16,1.0,0,0,0.0
33,1,4,5,16,2.816438,0,0,0.0
33,1,4,5,17,0.252055,0,0,0.0
33,1,4,5,17,0.290411,0,0,0.0
33,1,4,5,17,0.99726,0,0,0.0
33,1,4,5,17,2.484932,0,0,0.0
33,1,4,5,17,1.372603,0,0,0.0
33,1,4,5,17,2.0,0,0,0.0
33,1,4,5,17,6.117808,0,0,0.0
33,1,4,5,18,1.0,0,0,0.0
33,1,4,5,18,0.920548,0,0,0.0
33,1,4,5,18,2.50411,0,0,0.0
33,1,4,5,19,2.087671,0,0,0.0
33,1,4,5,19,1.0,0,0,0.0
33,1,4,5,20,0.638356,0,0,0.0
33,1,4,5,21,0.59726,0,0,0.0
33,1,4,5,22,0.989041,0,0,0.0
33,1,4,5,24,0.252055,0,0,0.0
33,1,4,6,0,0.317808,0,0,0.0
33,1,4,6,1,0.430137,0,0,0.0
33,1,4,6,1,0.038356,0,0,0.0
33,1,4,6,2,1.0,0,0,0.0
33,1,4,6,2,2.008219,0,0,0.0
33,1,4,6,3,0.958904,0,0,0.0
33,1,4,6,6,1.109589,0,0,0.0
33,1,4,6,7,1.120548,0,0,0.0
33,1,4,6,8,0.635616,0,0,0.0
33,1,4,6,8,0.49863,0,0,0.0
33,1,4,6,8,0.386301,0,0,0.0
33,1,4,6,8,1.610959,0,0,0.0
33,1,4,6,9,0.553425,0,0,0.0
33,1,4,6,9,4.345205,0,0,0.0
33,1,4,6,10,1.0,0,0,0.0
33,1,4,6,10,3.980822,0,0,0.0
33,1,4,6,11,0.49863,0,0,0.0
33,1,4,6,11,0.142466,0,0,0.0
33,1,4,6,11,1.334247,0,0,0.0
33,1,4,6,12,1.123288,0,0,0.0
33,1,4,6,12,0.424658,0,0,0.0
33,1,4,6,12,0.884932,0,0,0.0
33,1,4,6,12,1.29863,0,0,0.0
33,1,4,6,13,0.750685,0,0,0.0
33,1,4,6,13,1.832877,0,0,0.0
33,1,4,6,14,0.167123,0,0,0.0
33,1,4,6,14,6.079452,0,0,0.0
33,1,4,6,15,0.241096,0,0,0.0
33,1,4,6,15,1.0,0,0,0.0
33,1,4,6,15,2.454795,0,0,0.0
33,1,4,6,16,0.386301,0,0,0.0
33,1,4,6,16,1.0,0,0,0.0
33,1,4,6,16,0.969863,0,0,0.0
33,1,4,6,16,3.742466,0,0,0.0
33,1,4,6,17,1.873973,0,0,0.0
33,1,4,6,17,0.487671,0,0,0.0
33,1,4,6,17,0.49863,0,0,0.0
33,1,4,6,17,0.668493,0,0,0.0
33,1,4,6,17,1.0,0,0,0.0
33,1,4,6,18,0.484932,0,0,0.0
33,1,4,6,18,0.309589,0,0,0.0
33,1,4,6,18,0.915068,0,0,0.0
33,1,4,6,18,1.490411,0,0,0.0
33,1,4,6,19,0.775342,0,0,0.0
33,1,4,6,19,0.484932,0,0,0.0
33,1,4,6,21,1.0,0,0,0.0
33,1,4,7,2,0.142466,0,0,0.0
33,1,4,7,3,0.50411,0,0,0.0
33,1,4,7,6,0.893151,0,0,0.0
33,1,4,7,8,0.49589,0,0,0.0
33,1,4,7,11,0.471233,0,0,0.0
33,1,5,1,12,1.0,0,0,0.0
33,1,5,1,16,0.49863,0,0,0.0
33,1,5,1,25,1.0,0,0,0.0
33,1,5,1,26,0.216438,0,0,0.0
33,1,5,1,50,0.268493,0,0,0.0
33,1,5,1,50,0.564384,0,0,0.0
33,1,5,2,4,0.353425,0,0,0.0
33,1,5,2,17,1.0,0,0,0.0
33,1,5,3,6,1.0,0,0,0.0
33,1,5,3,11,0.520548,0,0,0.0
33,1,5,3,13,0.50137,0,0,0.0
33,1,5,3,15,1.0,0,0,0.0
33,1,5,3,16,0.936986,0,0,0.0
33,1,5,3,22,1.0,0,0,0.0
33,1,5,5,0,0.454795,0,0,0.0
33,1,5,5,9,1.0,0,0,0.0
33,1,5,5,10,1.0,0,0,0.0
33,1,5,5,13,1.178082,0,0,0.0
33,1,5,5,14,0.441096,0,0,0.0
33,1,5,5,15,0.619178,0,0,0.0
33,1,5,5,18,0.950685,0,0,0.0
33,1,5,5,18,0.142466,0,0,0.0
33,1,5,6,1,0.50137,0,0,0.0
33,1,5,6,3,0.994521,0,0,0.0
33,1,5,6,8,0.994521,0,0,0.0
33,1,5,6,10,1.0,0,0,0.0
33,1,5,6,16,1.0,0,0,0.0
33,1,6,1,11,0.972603,0,0,0.0
33,1,6,1,16,1.0,0,0,0.0
33,1,6,1,20,0.49589,0,0,0.0
33,1,6,1,36,1.0,0,0,0.0
33,1,6,2,43,1.0,0,0,0.0
33,1,6,3,1,0.30137,0,0,0.0
33,1,6,3,2,0.438356,0,0,0.0
33,1,6,3,2,0.49589,0,0,0.0
33,1,6,3,2,1.769863,0,0,0.0
33,1,6,3,4,0.350685,0,0,0.0
33,1,6,3,4,0.284932,0,0,0.0
33,1,6,3,5,0.975342,0,0,0.0
33,1,6,3,5,0.342466,0,0,0.0
33,1,6,3,6,0.989041,0,0,0.0
33,1,6,3,8,0.942466,0,0,0.0
33,1,6,3,12,0.20274,0,0,0.0
33,1,6,3,15,0.961644,0,0,0.0
33,1,6,3,17,1.0,0,0,0.0
33,1,6,3,21,1.0,0,0,0.0
33,1,6,3,22,0.50137,0,0,0.0
33,1,6,3,25,0.186301,0,0,0.0
33,1,6,3,46,0.49863,0,0,0.0
33,1,6,4,9,1.134247,0,0,0.0
33,1,6,4,17,1.0,0,0,0.0
33,1,6,5,1,0.931507,0,0,0.0
33,1,6,5,5,0.336986,0,0,0.0
33,1,6,5,13,1.0,0,0,0.0
33,1,6,5,41,0.463014,0,0,0.0
33,1,6,6,15,2.476712,0,0,0.0
33,1,6,6,16,1.0,0,0,0.0
33,1,6,6,16,0.989041,0,0,0.0
33,1,7,1,12,0.660274,0,0,0.0
33,1,7,3,21,0.189041,0,0,0.0
33,1,7,4,12,0.09589,0,0,0.0
33,1,7,6,13,0.421918,0,0,0.0
34,0,1,1,1,0.054795,0,0,0.0
34,0,1,1,6,0.616438,0,0,0.0
34,0,1,1,13,0.517808,0,0,0.0
34,0,1,1,19,0.591781,0,0,0.0
34,0,1,2,17,0.49863,0,0,0.0
34,0,1,3,0,0.416438,0,0,0.0
34,0,1,3,1,1.715068,0,0,0.0
34,0,1,3,3,0.679452,0,0,0.0
34,0,1,3,3,0.934247,0,0,0.0
34,0,1,3,5,0.49589,0,0,0.0
34,0,1,3,6,0.441096,0,0,0.0
34,0,1,3,7,0.178082,0,0,0.0
34,0,1,3,12,0.391781,0,0,0.0
34,0,1,3,13,0.49589,0,0,0.0
34,0,1,3,13,0.087671,0,0,0.0
34,0,1,3,16,0.6,0,0,0.0
34,0,1,3,16,0.369863,0,0,0.0
34,0,1,4,4,0.49589,0,0,0.0
34,0,1,4,15,0.430137,0,0,0.0
34,0,1,4,29,1.0,0,0,0.0
34,0,1,5,8,0.934247,0,0,0.0
34,0,1,5,14,0.534247,0,0,0.0
34,0,1,5,14,0.424658,0,0,0.0
34,0,1,6,5,0.936986,0,0,0.0
34,0,2,1,12,1.0,0,0,0.0
34,0,2,1,23,0.50411,0,0,0.0
34,0,2,1,32,0.750685,0,0,0.0
34,0,2,1,32,0.249315,0,0,0.0
34,0,2,2,18,0.50411,0,0,0.0
34,0,2,2,18,0.49589,0,0,0.0
34,0,2,3,1,1.232877,0,0,0.0
34,0,2,3,3,0.964384,0,0,0.0
34,0,2,3,10,0.2,0,0,0.0
34,0,2,3,13,0.509589,0,0,0.0
34,0,2,3,14,0.926027,0,0,0.0
34,0,2,3,14,0.750685,0,0,0.0
34,0,2,3,14,0.249315,0,0,0.0
34,0,2,3,15,0.449315,0,0,0.0
34,0,2,3,16,1.0,0,0,0.0
34,0,2,3,17,0.989041,0,0,0.0
34,0,2,3,18,0.953425,0,0,0.0
34,0,2,3,21,0.936986,0,0,0.0
34,0,2,3,28,1.0,0,0,0.0
34,0,2,4,10,1.0,0,0,0.0
34,0,2,4,14,0.167123,0,0,0.0
34,0,2,4,14,1.345205,0,0,0.0
34,0,2,4,15,1.0,0,0,0.0
34,0,2,4,16,0.747945,0,0,0.0
34,0,2,4,17,0.49863,0,0,0.0
34,0,2,4,17,1.0,0,0,0.0
34,0,2,4,28,0.50411,0,0,0.0
34,0,2,5,1,0.939726,0,0,0.0
34,0,2,5,10,0.49863,0,0,0.0
34,0,2,5,10,0.238356,0,0,0.0
34,0,2,5,13,0.084932,0,0,0.0
34,0,2,5,16,1.115068,0,0,0.0
34,0,2,5,16,1.983562,0,0,0.0
34,0,2,6,5,0.986301,0,0,0.0
34,0,2,6,15,0.635616,0,0,0.0
34,0,3,1,18,0.969863,0,0,0.0
34,0,3,1,49,0.934247,0,0,0.0
34,0,3,2,18,1.0,0,0,0.0
34,0,3,3,4,1.0,0,0,0.0
34,0,3,3,5,0.947945,0,0,0.0
34,0,3,3,6,0.936986,0,0,0.0
34,0,3,3,11,0.432877,0,0,0.0
34,0,3,3,11,0.282192,0,0,0.0
34,0,3,3,12,0.912329,0,0,0.0
34,0,3,3,12,0.189041,0,0,0.0
34,0,3,3,13,2.734247,0,0,0.0
34,0,3,3,14,0.287671,0,0,0.0
34,0,3,3,16,2.391781,0,0,0.0
34,0,3,3,16,1.70137,0,0,0.0
34,0,3,3,17,0.652055,0,0,0.0
34,0,3,4,0,0.063014,0,0,0.0
34,0,3,4,1,0.893151,0,0,0.0
34,0,3,4,5,0.49589,0,0,0.0
34,0,3,4,12,1.0,0,0,0.0
34,0,3,4,14,0.832877,0,0,0.0
34,0,3,4,14,1.0,0,0,0.0
34,0,3,4,14,0.326027,0,0,0.0
34,0,3,4,14,0.167123,0,0,0.0
34,0,3,4,16,0.958904,0,0,0.0
34,0,3,4,16,1.0,0,0,0.0
34,0,3,5,7,0.6,0,0,0.0
34,0,3,5,9,0.021918,0,0,0.0
34,0,3,5,12,1.142466,0,0,0.0
34,0,3,5,15,0.49863,0,0,0.0
34,0,3,5,15,0.50137,0,0,0.0
34,0,3,5,15,0.40274,0,0,0.0
34,0,3,5,16,0.923288,0,0,0.0
34,0,3,6,5,0.449315,0,0,0.0
34,0,3,6,11,0.60274,0,0,0.0
34,0,4,1,8,1.0,0,0,0.0
34,0,4,1,15,0.934247,0,0,0.0
34,0,4,1,21,0.035616,0,0,0.0
34,0,4,1,27,0.49863,0,0,0.0
34,0,4,1,53,1.0,0,0,0.0
34,0,4,2,1,0.980822,0,0,0.0
34,0,4,2,13,0.964384,0,0,0.0
34,0,4,2,15,1.0,0,0,0.0
34,0,4,2,15,1.684932,0,0,0.0
34,0,4,2,16,0.906849,0,0,0.0
34,0,4,2,17,0.917808,0,0,0.0
34,0,4,2,22,1.0,0,0,0.0
34,0,4,3,1,0.482192,0,0,0.0
34,0,4,3,1,0.49589,0,0,0.0
34,0,4,3,1,0.260274,0,0,0.0
34,0,4,3,2,0.49863,0,0,0.0
34,0,4,3,2,1.939726,0,0,0.0
34,0,4,3,3,0.50411,0,0,0.0
34,0,4,3,4,0.482192,0,0,0.0
34,0,4,3,4,0.972603,0,0,0.0
34,0,4,3,5,1.838356,0,0,0.0
34,0,4,3,5,0.408219,0,0,0.0
34,0,4,3,7,0.978082,0,0,0.0
34,0,4,3,7,1.0,0,0,0.0
34,0,4,3,8,0.947945,0,0,0.0
34,0,4,3,8,0.090411,0,0,0.0
34,0,4,3,10,0.317808,1,1047,3.1465538941750997
34,0,4,3,12,0.49589,0,0,0.0
34,0,4,3,12,0.252055,0,0,0.0
34,0,4,3,13,0.356164,0,0,0.0
34,0,4,3,13,1.479452,0,0,0.0
34,0,4,3,13,0.545205,0,0,0.0
34,0,4,3,14,0.613699,0,0,0.0
34,0,4,3,14,1.0,0,0,0.0
34,0,4,3,16,2.0,0,0,0.0
34,0,4,3,16,1.0,0,0,0.0
34,0,4,3,18,1.49863,0,0,0.0
34,0,4,3,19,0.49863,0,0,0.0
34,0,4,3,20,0.964384,0,0,0.0
34,0,4,3,21,0.49589,0,0,0.0
34,0,4,3,21,0.50411,0,0,0.0
34,0,4,3,23,0.989041,0,0,0.0
34,0,4,3,26,0.50411,0,0,0.0
34,0,4,4,1,0.013699,0,0,0.0
34,0,4,4,2,0.430137,0,0,0.0
34,0,4,4,3,0.832877,0,0,0.0
34,0,4,4,6,0.967123,0,0,0.0
34,0,4,4,11,0.306849,0,0,0.0
34,0,4,4,13,1.0,0,0,0.0
34,0,4,4,14,1.0,0,0,0.0
34,0,4,4,15,1.0,0,0,0.0
34,0,4,4,15,0.430137,0,0,0.0
34,0,4,4,18,0.934247,0,0,0.0
34,0,4,4,18,1.268493,0,0,0.0
34,0,4,4,19,0.728767,0,0,0.0
34,0,4,4,20,1.246575,0,0,0.0
34,0,4,4,21,0.435616,0,0,0.0
34,0,4,4,27,0.50411,0,0,0.0
34,0,4,5,6,0.605479,0,0,0.0
